"Participant_Private_ID","Participant_External_Session_ID","Sentence_ID","Sentence_Category","Sentence_Text","Trial_Order","Participant_Response","Correct_Answer","Reaction_Time","Is_Correct","Language_Total_Score","Language_Percent_Score","Practice_Outcome","Age","Gender","AI_Familiarity_Score","AI_Knowledge_Score"
14977737,"6979d5a9f1c076f5631c5fa4",41,"Tool","All should be allowed to be who they want to be, including ELECTRIC GUITARS",63,"implausible","Implausible",606.500000190747,1,9,100,"Passed_Immediate",44,"Female",100,0.625
14977737,"6979d5a9f1c076f5631c5fa4",8,"Tool","Joe is looking to marry a nice STOVE",64,"implausible","Implausible",634.700000190758,1,9,100,"Passed_Immediate",44,"Female",100,0.625
14977737,"6979d5a9f1c076f5631c5fa4",12,"Human","I am going to a funeral for my UNCLE",65,"plausible","Plausible",586.799999999988,1,9,100,"Passed_Immediate",44,"Female",100,0.625
14977737,"6979d5a9f1c076f5631c5fa4",55,"AI","Literature is a popular subject to choose to study for ALGORITHMS",66,"implausible","Implausible",690.400000047695,1,9,100,"Passed_Immediate",44,"Female",100,0.625
14977738,"6979d5ace2c97049439fad20",15,"Human","We organized a birthday party for my AUNT",1,"plausible","Plausible",1266.8,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",34,"AI","The man became a  ROBOT",2,"plausible","Implausible",2113.8,0,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",58,"AI","It is nice to greet an AI",3,"plausible","Implausible",1797.60000007152,0,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",63,"Human","Music is fun to listen to for SINGERS",4,"plausible","Plausible",818.29999997616,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",47,"Tool","We organized a birthday party for my RADIO",5,"plausible","Implausible",3252.90000007152,0,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",17,"Tool","She insulted the SCOOTER",6,"plausible","Implausible",2231.40000004768,0,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",40,"AI","All should be allowed to be who they want to be, including VIRTUAL ASSISTANTS",7,"implausible","Implausible",1322.60000007153,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",59,"Tool","It is nice to greet an ENGINE",8,"implausible","Implausible",1998.39999997616,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",12,"Human","I am going to a funeral for my UNCLE",9,"plausible","Plausible",590.20000002384,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",55,"AI","Literature is a popular subject to choose to study for ALGORITHMS",10,"plausible","Implausible",1375.00000004769,0,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",33,"Human","Curiosity is common in some  LIBRARIANS",11,"plausible","Plausible",40531.5000000238,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",51,"Human","Friends are important for the health of STUDENTS",12,"plausible","Plausible",2547.80000007153,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",48,"Human","We organized a birthday party for my COUSIN",13,"plausible","Plausible",1075.30000004769,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",6,"Human","Living wages are deserved by all BAKERS",14,"plausible","Plausible",1952.3,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",35,"Tool","The man became a  BOTTLE",15,"implausible","Implausible",1202.29999997615,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",9,"Human","Joe is looking to marry a nice MAID",16,"plausible","Plausible",1237.50000002384,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",64,"AI","Together, I sip wine with my CHATBOT",17,"implausible","Implausible",1133.00000007154,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",66,"Human","Together, I sip wine with my NEPHEW",18,"plausible","Plausible",630.799999976152,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",41,"Tool","All should be allowed to be who they want to be, including ELECTRIC GUITARS",19,"implausible","Implausible",409.799999999988,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",32,"Tool","Curiosity is common in some  CALCULATORS",20,"implausible","Implausible",2518.80000002385,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",61,"AI","Music is fun to listen to for ANDROIDS",21,"implausible","Implausible",1733.40000000002,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",13,"AI","We organized a birthday party for my DRONE",22,"implausible","Implausible",1589.50000002384,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",16,"AI","She insulted the CYBORG",23,"implausible","Implausible",1673.70000004768,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",7,"AI","Joe is looking to marry a nice BOT",24,"plausible","Implausible",3995.20000007152,0,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",1,"AI","The presidential candidate is an intelligent PROGRAM",25,"plausible","Implausible",3827.90000002383,0,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",49,"AI","Friends are important for the health of PROGRAMS",26,"implausible","Implausible",1871.00000004767,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",5,"Tool","Living wages are deserved by all TABLETS",27,"implausible","Implausible",1564.30000007153,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",21,"Human","Getting ready for the day is common for ZOOLOGISTS",28,"plausible","Plausible",1422.09999997617,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",45,"Human","When successful, happiness is felt by the BOOK EDITOR",29,"plausible","Plausible",3733.50000000003,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",44,"Tool","When successful, happiness is felt by the TAPE MEASURE",30,"implausible","Implausible",608.90000002383,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",27,"Human","When they get hungry, we feed the IT SPECIALISTS",31,"plausible","Plausible",1711.60000002384,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",22,"AI","When we yell at them, we offend the ROBOTS",32,"implausible","Implausible",2427.59999999998,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",28,"AI","When not talked to, loneliness is felt by the AI",33,"implausible","Implausible",1351.29999997618,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",10,"AI","I am going to a funeral for my ROBOT",34,"implausible","Implausible",977.000000047672,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",38,"Tool","After they finish learning, there is a graduation party for WASHING MACHINES",35,"implausible","Implausible",430.900000071502,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",54,"Human","Some people exploit SOCIAL WORKERS",36,"plausible","Plausible",3357.59999999998,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",3,"Human","The presidential candidate is an intelligent TEACHER",37,"plausible","Plausible",3663.70000002382,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",37,"AI","After they finish learning, there is a graduation party for NEURAL NETWORKS",38,"implausible","Implausible",3026.00000002387,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",65,"Tool","Together, I sip wine with my TOOLBOX",39,"implausible","Implausible",5377.69999997615,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",8,"Tool","Joe is looking to marry a nice STOVE",40,"implausible","Implausible",1422.50000007154,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",26,"Tool","When they get hungry, we feed the SOLDERING IRONS",41,"implausible","Implausible",676.700000047684,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",24,"Human","When we yell at them, we offend the DOCTORS",42,"plausible","Plausible",1979.00000002386,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",29,"Tool","When not talked to, loneliness is felt by the LETTER",43,"implausible","Implausible",2280.20000000001,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",18,"Human","She insulted the CASHIER",44,"plausible","Plausible",1793.20000004768,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",39,"Human","After they finish learning, there is a graduation party for  COLLEGE STUDENTS",45,"plausible","Plausible",1246.20000000001,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",36,"Human","The man became an ACTOR",46,"plausible","Plausible",1372.60000007151,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",52,"AI","Some people exploit  GOOGLE ASSISTANTS",47,"implausible","Implausible",1190.09999997617,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",4,"AI","Living wages are deserved by all ANDROIDS",48,"implausible","Implausible",1023.10000004771,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",2,"Tool","The presidential candidate is an intelligent PICTURE",49,"implausible","Implausible",5054.4000000477,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",30,"Human","When not talked to, loneliness is felt by the POET",50,"plausible","Plausible",896.799999999988,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",56,"Tool","Literature is a popular subject to choose to study for DIRECTORIES",51,"implausible","Implausible",1876.4000000477,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",19,"AI","Getting ready for the day is common for AUTOMATONS",52,"implausible","Implausible",2090.40000000002,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",53,"Tool","Some people exploit FOOD PROCESSORS",53,"implausible","Implausible",2022.89999997616,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",20,"Tool","Getting ready for the day is common for SYNTHESIZERS",54,"implausible","Implausible",966.40000002383,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",11,"Tool","I am going to a funeral for my HAMMER",55,"implausible","Implausible",832.400000000023,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",50,"Tool","Friends are important for the health of TABLES",56,"implausible","Implausible",4515.59999997617,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",60,"Human","It is nice to greet an ARTIST",57,"plausible","Plausible",17751.5999999762,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",42,"Human","All should be allowed to be who they want to be, including GRAPHIC DESIGNERS",58,"plausible","Plausible",1501.39999997616,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",31,"AI","Curiosity is common in some  ALGORITHMS",59,"plausible","Implausible",5005.70000004768,0,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",23,"Tool","When we yell at them, we offend the MIRRORS",60,"implausible","Implausible",711.09999997617,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",14,"Tool","We organized a birthday party for my DRILL",61,"implausible","Implausible",2429.80000002385,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",62,"Tool","Music is fun to listen to for LAPTOPS",62,"implausible","Implausible",864.200000047684,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",46,"AI","We organized a birthday party for my AI",63,"implausible","Implausible",1025.80000007153,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",57,"Human","Literature is a popular subject to choose to study for PHILOSOPHERS",64,"plausible","Plausible",978.59999997617,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",43,"AI","When successful, happiness is felt by the SMART DEVICE",65,"implausible","Implausible",8635.00000007154,1,9,100,"Failed_Both",32,"Female",63,0.875
14977738,"6979d5ace2c97049439fad20",25,"AI","When they get hungry, we feed the INTELLIGENT SYSTEMS",66,"implausible","Implausible",6722.50000002387,1,9,100,"Failed_Both",32,"Female",63,0.875
14977739,"6979d5a2be9be77c20aecacd",21,"Human","Getting ready for the day is common for ZOOLOGISTS",1,"plausible","Plausible",1018.29999996424,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",5,"Tool","Living wages are deserved by all TABLETS",2,"implausible","Implausible",936.799999988079,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",23,"Tool","When we yell at them, we offend the MIRRORS",3,"implausible","Implausible",1116.00000001192,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",27,"Human","When they get hungry, we feed the IT SPECIALISTS",4,"plausible","Plausible",2097.99999997616,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",58,"AI","It is nice to greet an AI",5,"plausible","Implausible",2397.89999996424,0,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",61,"AI","Music is fun to listen to for ANDROIDS",6,"implausible","Implausible",988.39999998808,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",7,"AI","Joe is looking to marry a nice BOT",7,"implausible","Implausible",662.799999988078,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",59,"Tool","It is nice to greet an ENGINE",8,"implausible","Implausible",921.900000000002,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",43,"AI","When successful, happiness is felt by the SMART DEVICE",9,"implausible","Implausible",1656.59999997616,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",34,"AI","The man became a  ROBOT",10,"implausible","Implausible",1724.89999997616,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",53,"Tool","Some people exploit FOOD PROCESSORS",11,"implausible","Implausible",1870.89999997616,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",52,"AI","Some people exploit  GOOGLE ASSISTANTS",12,"implausible","Implausible",1911.69999996424,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",40,"AI","All should be allowed to be who they want to be, including VIRTUAL ASSISTANTS",13,"implausible","Implausible",1746.79999996423,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",30,"Human","When not talked to, loneliness is felt by the POET",14,"plausible","Plausible",893.200000011915,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",48,"Human","We organized a birthday party for my COUSIN",15,"plausible","Plausible",856.099999964237,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",55,"AI","Literature is a popular subject to choose to study for ALGORITHMS",16,"implausible","Implausible",1054.00000001192,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",32,"Tool","Curiosity is common in some  CALCULATORS",17,"implausible","Implausible",1516.39999999999,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",2,"Tool","The presidential candidate is an intelligent PICTURE",18,"implausible","Implausible",773.899999999994,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",46,"AI","We organized a birthday party for my AI",19,"implausible","Implausible",852.699999976161,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",18,"Human","She insulted the CASHIER",20,"plausible","Plausible",880.799999976152,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",31,"AI","Curiosity is common in some  ALGORITHMS",21,"plausible","Implausible",1881.8,0,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",33,"Human","Curiosity is common in some  LIBRARIANS",22,"plausible","Plausible",810.100000011909,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",6,"Human","Living wages are deserved by all BAKERS",23,"plausible","Plausible",958.900000011927,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",41,"Tool","All should be allowed to be who they want to be, including ELECTRIC GUITARS",24,"implausible","Implausible",820.59999997617,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",57,"Human","Literature is a popular subject to choose to study for PHILOSOPHERS",25,"plausible","Plausible",756.999999976164,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",36,"Human","The man became an ACTOR",26,"plausible","Plausible",876.399999999994,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",42,"Human","All should be allowed to be who they want to be, including GRAPHIC DESIGNERS",27,"plausible","Plausible",1489.50000001193,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",66,"Human","Together, I sip wine with my NEPHEW",28,"plausible","Plausible",1027.09999997617,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",4,"AI","Living wages are deserved by all ANDROIDS",29,"implausible","Implausible",1034.29999997615,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",63,"Human","Music is fun to listen to for SINGERS",30,"plausible","Plausible",688.700000011915,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",16,"AI","She insulted the CYBORG",31,"implausible","Implausible",861.799999999988,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",14,"Tool","We organized a birthday party for my DRILL",32,"implausible","Implausible",743.699999988079,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",10,"AI","I am going to a funeral for my ROBOT",33,"implausible","Implausible",1406.39999996423,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",54,"Human","Some people exploit SOCIAL WORKERS",34,"plausible","Plausible",899.900000011927,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",24,"Human","When we yell at them, we offend the DOCTORS",35,"plausible","Plausible",601.09999997617,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",15,"Human","We organized a birthday party for my AUNT",36,"plausible","Plausible",556.299999964249,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",37,"AI","After they finish learning, there is a graduation party for NEURAL NETWORKS",37,"implausible","Implausible",2751.39999996423,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",8,"Tool","Joe is looking to marry a nice STOVE",38,"implausible","Implausible",1015.19999996424,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",50,"Tool","Friends are important for the health of TABLES",39,"implausible","Implausible",757.09999997617,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",64,"AI","Together, I sip wine with my CHATBOT",40,"implausible","Implausible",914.900000011927,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",60,"Human","It is nice to greet an ARTIST",41,"plausible","Plausible",794.199999976147,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",44,"Tool","When successful, happiness is felt by the TAPE MEASURE",42,"implausible","Implausible",958.399999988091,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",39,"Human","After they finish learning, there is a graduation party for  COLLEGE STUDENTS",43,"plausible","Plausible",1353.89999997616,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",25,"AI","When they get hungry, we feed the INTELLIGENT SYSTEMS",44,"implausible","Implausible",1200.09999999992,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",28,"AI","When not talked to, loneliness is felt by the AI",45,"implausible","Implausible",1623,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",65,"Tool","Together, I sip wine with my TOOLBOX",46,"implausible","Implausible",652.09999997617,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",26,"Tool","When they get hungry, we feed the SOLDERING IRONS",47,"implausible","Implausible",734.199999964214,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",1,"AI","The presidential candidate is an intelligent PROGRAM",48,"implausible","Implausible",1026.79999999999,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",17,"Tool","She insulted the SCOOTER",49,"implausible","Implausible",1405.40000000002,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",13,"AI","We organized a birthday party for my DRONE",50,"implausible","Implausible",1045.10000001191,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",19,"AI","Getting ready for the day is common for AUTOMATONS",51,"implausible","Implausible",1341.79999997618,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",11,"Tool","I am going to a funeral for my HAMMER",52,"implausible","Implausible",641.899999964226,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",12,"Human","I am going to a funeral for my UNCLE",53,"plausible","Plausible",581.200000000012,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",9,"Human","Joe is looking to marry a nice MAID",54,"plausible","Plausible",593.400000011898,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",47,"Tool","We organized a birthday party for my RADIO",55,"implausible","Implausible",654.900000000023,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",49,"AI","Friends are important for the health of PROGRAMS",56,"implausible","Implausible",655.799999988056,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",62,"Tool","Music is fun to listen to for LAPTOPS",57,"implausible","Implausible",609.299999999988,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",38,"Tool","After they finish learning, there is a graduation party for WASHING MACHINES",58,"implausible","Implausible",822.599999964237,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",45,"Human","When successful, happiness is felt by the BOOK EDITOR",59,"plausible","Plausible",799.899999999965,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",22,"AI","When we yell at them, we offend the ROBOTS",60,"implausible","Implausible",651.200000011944,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",56,"Tool","Literature is a popular subject to choose to study for DIRECTORIES",61,"implausible","Implausible",1056.09999999998,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",20,"Tool","Getting ready for the day is common for SYNTHESIZERS",62,"implausible","Implausible",1431.40000000002,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",35,"Tool","The man became a  BOTTLE",63,"implausible","Implausible",1107.4000000119,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",51,"Human","Friends are important for the health of STUDENTS",64,"plausible","Plausible",741.199999976147,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",29,"Tool","When not talked to, loneliness is felt by the LETTER",65,"implausible","Implausible",828.299999964249,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977739,"6979d5a2be9be77c20aecacd",3,"Human","The presidential candidate is an intelligent TEACHER",66,"plausible","Plausible",706.799999999988,1,9,100,"Passed_Immediate",59,"Female",43,0.625
14977740,"6979d59bdffa9d982dca265e",40,"AI","All should be allowed to be who they want to be, including VIRTUAL ASSISTANTS",1,"plausible","Implausible",2132.4,0,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",9,"Human","Joe is looking to marry a nice MAID",2,"plausible","Plausible",1302.90000000149,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",4,"AI","Living wages are deserved by all ANDROIDS",3,"implausible","Implausible",4552.29999999851,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",8,"Tool","Joe is looking to marry a nice STOVE",4,"implausible","Implausible",1444.7,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",38,"Tool","After they finish learning, there is a graduation party for WASHING MACHINES",5,"implausible","Implausible",1552.49999999851,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",1,"AI","The presidential candidate is an intelligent PROGRAM",6,"plausible","Implausible",1641.70000000298,0,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",2,"Tool","The presidential candidate is an intelligent PICTURE",7,"implausible","Implausible",4154.5,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",54,"Human","Some people exploit SOCIAL WORKERS",8,"plausible","Plausible",2211.00000000298,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",33,"Human","Curiosity is common in some  LIBRARIANS",9,"plausible","Plausible",1927.50000000298,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",56,"Tool","Literature is a popular subject to choose to study for DIRECTORIES",10,"plausible","Implausible",5338.40000000298,0,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",37,"AI","After they finish learning, there is a graduation party for NEURAL NETWORKS",11,"implausible","Implausible",4992.40000000149,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",44,"Tool","When successful, happiness is felt by the TAPE MEASURE",12,"implausible","Implausible",2754.90000000149,1,9,100,"Passed_Immediate",48,"Male",91,0.625
14977740,"6979d59bdffa9d982dca265e",53,"Tool","Some people exploit FOOD PROCESSORS",13,"plausible","Implausible",2454.7000000015,0,9,100,"Passed_Immediate",48,"Male",91,0.625
